Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date,Daily Average
Sistema,Sistema,187.14299,187.14299,187.14299,187.14299,187.14299,187.14299,187.14299,196.04299,196.04299,196.14299,237.14299,237.14299,237.14299,237.14299,257.64299,196.14299,196.14299,196.14299,257.64299,257.64299,193.64299,196.14299,187.14299,187.14299,10/17/2020,207.1763233
Sistema,Sistema,187.61596,189.61596,187.61596,187.61596,187.61596,187.61596,187.61596,187.61596,192.61596,193.61596,193.61596,194.11596,194.11596,194.11596,194.11596,194.11596,193.61596,194.11596,211.01596,211.01596,211.01596,196.51596,193.61596,193.61596,10/18/2020,194.07846
Sistema,Sistema,91.67968,91.67968,91.67968,91.67968,92.15068,151.13068,167.81468,201.14968,211.15068,215.15068,215.15068,215.15068,215.15068,215.15068,215.15068,215.15068,215.15068,215.15068,241.15068,241.15068,215.15068,215.15068,211.15068,201.14968,10/19/2020,185.47393
Sistema,Sistema,88.76098,88.76098,88.76098,88.76098,89.22998,154.20998,197.12998,212.22998,222.09698,238.22998,249.22998,258.22998,249.22998,249.22998,249.22998,258.22998,249.22998,238.22998,258.22998,258.22998,258.22998,238.22998,228.22998,212.22998,10/20/2020,205.099605
Sistema,Sistema,210.50712,211.14812,196.04912,196.04912,196.04912,210.50712,218.14912,245.14912,257.14912,257.14912,287.14912,287.14912,287.14912,287.14912,287.14912,287.14912,287.14912,287.14912,300.14912,300.14912,300.14912,300.14912,271.14912,245.14912,10/21/2020,258.8330783
Sistema,Sistema,276.80769,251.80769,251.80769,251.80769,251.80769,251.80769,268.80769,276.80769,299.80769,299.80769,311.80769,335.80769,316.80769,316.80769,316.80769,316.80769,316.80769,311.80769,335.80769,335.80769,316.80769,311.80769,299.80769,268.80769,10/22/2020,295.55769
Sistema,Sistema,299.93686,299.93686,299.93686,299.93686,299.93686,299.93686,311.73686,316.73686,335.73686,337.23686,337.23686,337.23686,337.23686,335.73686,335.73686,337.23686,335.73686,335.73686,337.23686,335.73686,337.23686,322.63686,316.73686,311.73686,10/23/2020,323.0951933
Sistema,Sistema,236.89838,236.89838,236.89838,236.89838,236.89838,236.89838,236.89838,236.89838,276.89838,286.89838,296.88838,313.39838,313.39838,313.39838,313.39838,286.89838,286.89838,286.89838,316.89838,316.89838,313.39838,286.89838,276.89838,236.89838,10/24/2020,275.75213
Sistema,Sistema,177.41434,177.41434,177.41434,177.41434,177.41434,177.41434,153.39434,177.41434,177.41434,177.41434,177.41434,202.26034,207.41434,207.41434,202.26034,207.41434,202.26034,212.41434,297.51434,312.91434,297.51434,212.41434,212.41434,207.41434,10/25/2020,204.5484233
Sistema,Sistema,177.5468,153.5268,156.6868,156.6868,153.5268,177.5468,177.5468,201.4468,206.1468,237.5468,237.5468,297.6468,339.0468,269.8498,297.6468,339.0468,269.8498,237.5468,367.5468,367.5468,366.5468,237.5468,206.1468,201.4468,10/26/2020,243.0487167
Sistema,Sistema,166.81491,166.81491,166.81491,166.81491,166.81491,166.81491,166.81491,200.71491,237.81491,237.81491,237.81491,297.81491,366.81491,366.81491,366.81491,367.81491,339.31491,339.31491,367.81491,366.81491,366.81491,297.81491,233.08191,187.81491,10/27/2020,264.4468683
Sistema,Sistema,186.97008,186.97008,150.97008,152.95008,152.95008,196.97008,186.97008,196.97008,202.87008,202.87008,204.63008,296.97008,338.47008,338.47008,338.47008,365.97008,202.87008,202.87008,365.97008,365.97008,296.97008,202.87008,196.97008,186.97008,10/28/2020,238.41258
Sistema,Sistema,109.46245,109.46245,109.46245,109.46245,109.46245,109.46245,109.46245,129.46245,188.46245,188.46245,299.46245,299.46245,299.46245,299.46245,299.46245,369.46245,271.76545,271.76545,369.46245,368.46245,368.46245,188.46245,131.54945,129.46245,10/29/2020,218.2829917
Sistema,Sistema,126.71865,126.71865,126.71865,97.71865,126.71865,126.71865,126.71865,126.71865,146.71865,146.71865,189.39665,366.71865,257.71865,257.71865,366.71865,297.71865,189.39665,146.71865,366.71865,366.71865,366.71865,146.71865,136.69865,126.71865,10/30/2020,202.5243167
Sistema,Sistema,127.33152,127.33152,127.33152,127.33152,127.32152,127.33152,129.41852,146.33152,157.33152,256.33152,256.33152,366.33152,297.33152,338.33152,157.33152,157.33152,157.33152,157.33152,256.33152,338.33152,157.33152,146.33152,129.41852,127.33152,10/31/2020,187.3383533
Sistema,Sistema,124.41275,124.41275,124.41275,124.41275,124.41275,124.41275,124.41275,124.41275,154.41275,154.41275,154.41275,154.41275,154.41275,154.41275,154.39275,126.49975,126.49975,154.39275,155.41275,155.41275,155.41275,154.41275,154.41275,154.39275,11/1/2020,142.2091667
Sistema,Sistema,124.38471,124.38471,124.38471,124.38471,124.38471,124.38471,124.38471,124.38471,126.47171,154.38471,184.38471,304.38471,184.38471,184.38471,184.38471,184.38471,184.38471,244.38471,304.38471,304.38471,304.38471,304.38471,244.38471,154.38471,11/2/2020,189.4716683
Sistema,Sistema,124.66894,124.66894,124.66894,124.66894,124.66894,124.66894,124.66894,155.30494,204.66894,204.66894,224.66894,224.66894,227.92094,335.66894,335.66894,364.66894,294.66894,224.66894,364.66894,364.66894,227.92094,224.66894,204.66894,154.64894,11/3/2020,217.1322733
Sistema,Sistema,135.0738,135.0738,135.0738,135.0738,135.0738,135.0738,135.0738,155.0538,215.0738,215.0738,220.0738,220.0738,220.0738,220.0738,294.0738,220.0738,220.0738,220.0738,294.0738,294.0738,220.0738,220.0738,215.0738,220.0738,11/4/2020,201.1979667
Sistema,Sistema,148.86893,148.86893,140.04393,140.04393,140.04393,152.15593,176.04393,176.04393,206.41993,206.41993,206.41993,206.88193,206.88193,295.04393,336.04393,215.04393,215.04393,206.88193,295.04393,215.04393,215.04393,206.88193,204.04393,176.04393,11/5/2020,201.47068
Sistema,Sistema,190.51146,190.51146,190.51146,172.19046,190.51146,190.51146,190.51146,203.19046,204.19046,211.69046,211.69046,306.19046,306.19046,306.19046,306.19046,306.19046,211.69046,295.19046,306.19046,306.19046,295.19046,211.69046,204.19046,203.19046,11/6/2020,237.9373767
Sistema,Sistema,204.38346,204.38346,193.78346,193.78346,193.78346,193.78346,203.94346,204.38346,208.12146,216.60446,216.78346,216.78346,216.78346,216.78346,216.78346,216.78346,216.78346,216.60446,216.78346,216.78346,216.78346,216.60446,204.38346,204.38346,11/7/2020,209.4485017
Sistema,Sistema,211.51617,211.51617,195.43017,195.43017,193.51617,193.51617,193.51617,193.51617,211.51617,211.51617,213.01617,213.01617,213.01617,213.01617,213.01617,213.01617,213.01617,213.01617,214.83717,214.83717,214.83717,214.83717,213.01617,213.01617,11/8/2020,208.35417
Sistema,Sistema,204.40789,204.40789,204.40789,204.40789,204.40789,204.40789,204.40789,216.90789,218.90789,218.90789,218.90789,219.22889,218.90789,218.90789,219.22889,219.22889,218.90789,218.90789,219.22889,219.22889,218.90789,218.90789,216.90789,211.00789,11/9/2020,214.249765
Sistema,Sistema,218.89873,218.89873,218.89873,218.89873,218.89873,218.89873,218.89873,218.89873,219.00873,219.00873,219.90873,219.90873,219.90873,219.90873,219.90873,219.90873,219.90873,219.90873,220.90873,220.90873,219.90873,219.00873,219.00873,218.89873,11/10/2020,219.4633133
Sistema,Sistema,217.5126,217.5126,217.5126,217.5126,217.5126,217.5126,219.1126,219.1126,219.9126,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,223.9026,219.9126,219.1126,217.5126,11/11/2020,221.1076
Sistema,Sistema,86.88512,86.88512,86.88512,86.88512,87.73512,106.73512,106.73512,132.71512,208.73512,225.73512,225.73512,225.73512,225.73512,225.73512,225.73512,225.73512,225.73512,225.73512,228.73512,225.73512,225.73512,225.73512,219.73512,198.64912,11/12/2020,181.0890367
Sistema,Sistema,126.1462,126.1462,123.7882,123.7882,123.7882,126.1462,144.9022,213.7882,214.7882,214.7882,214.7882,214.7882,214.7882,215.7882,215.7882,221.7872,214.7882,214.7882,215.7882,215.7882,214.7882,214.7882,214.7882,190.8112,11/13/2020,188.8386167
Sistema,Sistema,124.94672,119.94672,124.94672,124.94672,124.94672,124.94672,135.94672,135.94672,135.94672,135.94672,170.94672,170.94672,170.94672,170.94672,170.94672,153.05872,149.77172,170.94672,170.94672,170.94672,170.94672,170.94672,149.77172,135.94672,11/14/2020,149.4368033
Sistema,Sistema,89.4996,89.4986,89.4986,89.4986,89.4986,89.4966,87.8886,89.4986,89.4996,106.8886,106.8886,142.8886,142.8886,142.8886,142.8886,129.2466,129.2466,142.8886,142.8886,142.8886,142.8886,142.8886,142.8886,106.8886,11/15/2020,117.1634333
Sistema,Sistema,84.90192,84.90192,84.90192,79.98192,79.98192,79.98192,79.98192,84.90192,104.75192,104.75192,135.75192,135.75192,135.75192,135.75192,135.75192,135.75192,135.75192,135.75192,135.75192,141.86592,141.86592,135.75192,135.75192,104.75192,11/16/2020,114.61642
Sistema,Sistema,105.14918,86.22718,86.14918,85.29918,86.22718,105.14918,105.14918,135.26318,156.14918,156.14918,156.14918,156.14918,156.14918,156.14918,156.14918,156.14918,156.14918,156.14918,227.14918,156.78518,156.14918,156.14918,153.26118,135.26318,11/17/2020,139.2025967
Sistema,Sistema,109.60439,109.60439,109.60439,109.60439,109.60439,109.60439,111.60439,139.60439,139.71839,139.71839,148.58439,231.60439,154.58439,148.58439,148.58439,231.60439,231.60439,231.60439,231.60439,231.60439,231.60439,148.58439,139.60439,131.96239,11/18/2020,159.5829733
Sistema,Sistema,88.32458,88.17458,83.40458,83.40458,88.32458,88.32458,88.32458,96.17458,134.17458,134.17458,134.17458,134.17458,134.17458,153.15458,230.17458,230.17458,230.17458,230.17458,230.17458,230.17458,230.17458,152.99958,134.17458,130.53258,11/19/2020,148.2255383
Sistema,Sistema,92.31277,92.31277,92.31277,92.31277,92.31277,92.31277,92.31277,128.61277,128.61277,128.61277,149.29277,204.31277,204.31277,204.31277,204.31277,221.38577,204.31277,204.31277,221.38577,204.31277,204.31277,149.13777,128.61277,128.61277,11/20/2020,152.7065617
Sistema,Sistema,124.28188,124.28188,124.28188,124.28188,124.28188,124.28188,124.28188,146.28188,146.28188,146.28188,153.26188,204.28188,204.28188,153.26188,151.39388,151.39388,149.26188,153.26188,374.28188,204.28188,204.28188,153.26188,146.28188,124.28188,11/21/2020,159.8287133
Sistema,Sistema,125.09444,109.59444,109.59444,85.57044,84.24444,84.24444,84.24444,84.24444,109.59444,125.09444,136.09444,136.09444,136.09444,136.09444,136.09444,136.09444,125.09444,136.09444,136.09444,430.09444,148.91944,136.09444,136.09444,136.09444,11/22/2020,133.4444817
Sistema,Sistema,85.71405,85.71405,85.71405,85.71405,85.71405,109.71405,109.71405,149.71405,149.71405,149.71405,151.82605,200.02705,228.64305,228.64305,307.28705,484.71405,201.01405,149.71405,524.71405,524.71405,484.71405,153.69405,149.71405,149.69405,11/23/2020,209.8438833
Sistema,Sistema,138.30567,138.30567,138.30567,138.30567,138.30567,138.30567,138.30567,146.60567,146.60567,147.80567,240.29467,307.87867,307.87867,485.30567,485.30567,745.50467,307.87867,305.30567,525.30567,525.30567,485.30567,165.30567,146.60567,150.28567,11/24/2020,274.6926283
Sistema,Sistema,146.45431,146.45431,146.45431,146.45431,146.45431,146.45431,154.25431,156.75431,156.75431,156.75431,156.75431,236.15431,156.75431,164.75431,276.07431,276.07431,156.75431,156.75431,524.75431,254.75431,164.75431,156.75431,156.75431,154.25431,11/25/2020,187.3059767
Sistema,Sistema,156.31497,148.31497,148.31497,148.31497,148.31497,148.31497,148.31497,156.31497,156.31497,166.31497,224.31497,224.31497,224.31497,224.31497,224.31497,224.31497,224.31497,166.31497,473.37497,473.37497,224.31497,166.58997,156.31497,156.31497,11/26/2020,204.6647617
Sistema,Sistema,148.37166,148.37166,148.19666,145.35166,145.35166,148.37166,148.37166,154.37166,154.37166,154.37166,165.37166,214.44066,214.44066,165.37166,224.37166,224.37166,214.44066,214.44066,254.37166,224.37166,254.37166,154.37166,154.37166,151.48366,11/27/2020,180.2538683
Sistema,Sistema,145.19846,145.19846,143.71846,143.71846,143.71846,145.19846,145.19846,145.21846,145.21846,156.71846,156.71846,156.71846,156.71846,156.71846,156.71846,154.19846,154.19846,156.71846,224.21846,218.71846,156.71846,148.04346,145.21846,145.21846,11/28/2020,156.0811683
Sistema,Sistema,110.54249,110.54249,110.54249,110.54249,110.54249,110.54249,110.54249,110.54249,144.04249,150.54249,155.54249,155.54249,155.54249,155.54249,155.54249,155.54249,150.54249,155.54249,174.54249,174.54249,174.54249,174.54249,174.54249,155.54249,11/29/2020,143.60499
Sistema,Sistema,86.23015,108.23015,108.23015,108.23015,108.23015,111.33015,126.23015,136.23015,136.23015,136.23015,145.73015,147.21015,156.21015,156.21015,156.23015,156.23015,156.21015,150.05515,156.23015,156.23015,156.21015,145.73015,136.23015,136.23015,11/30/2020,136.514525
Sistema,Sistema,104.57868,104.57868,104.57868,92.57868,92.57868,104.57868,104.57868,122.57868,132.57868,152.57868,152.57868,152.57868,152.57868,152.57868,152.57868,152.57868,152.57868,140.57868,152.57868,152.57868,152.57868,132.57868,122.57868,104.57868,12/1/2020,130.9120133
Sistema,Sistema,93.65761,105.65761,93.65761,93.65761,93.65761,105.65761,105.65761,118.65761,123.65761,124.65961,133.65761,133.65761,133.65761,133.65761,133.65761,133.65761,133.65761,133.65761,133.65761,138.15761,133.65761,133.65761,118.65761,109.65761,12/2/2020,120.63686
Sistema,Sistema,79.28379,79.28379,79.12779,79.05779,79.12779,79.28379,79.28379,105.68379,105.68379,118.68379,123.68379,141.68379,141.68379,141.68379,141.68379,141.68379,124.68579,124.68579,141.68379,141.68379,141.68379,141.68379,123.68379,105.68379,12/3/2020,115.08654
Sistema,Sistema,101.85736,101.85736,101.85736,78.45736,101.85736,101.85736,105.85736,105.85736,122.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,124.85736,105.85736,12/4/2020,115.6740267
Sistema,Sistema,79.06067,79.06067,79.02967,79.02967,79.06067,79.06067,102.76067,102.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,127.76067,102.76067,12/5/2020,112.4580867
Sistema,Sistema,100.43023,100.43023,100.43023,99.93023,99.93023,99.93023,99.93023,99.93023,100.43023,122.43023,123.43023,123.43023,129.43023,129.43023,129.43023,129.43023,123.43023,129.43023,153.43023,153.43023,153.43023,153.43023,129.43023,123.43023,12/6/2020,121.1593967
Sistema,Sistema,110.91127,110.91127,110.91127,110.91127,110.91127,117.41127,117.41127,125.01127,144.41127,144.41127,144.41127,165.41127,144.41127,144.41127,165.41127,144.41127,144.41127,144.41127,165.41127,144.41127,144.41127,144.41127,135.95427,125.01127,12/7/2020,135.8380617
Sistema,Sistema,114.14798,114.14798,114.14798,114.14798,114.14798,114.14798,114.14798,114.14798,114.14798,114.14798,124.14798,134.14798,134.14798,134.14798,134.14798,124.14798,124.14798,124.14798,139.14798,139.14798,139.14798,134.14798,124.14798,114.14798,12/8/2020,123.52298
Sistema,Sistema,85.06625,85.06625,81.72925,81.51025,85.06625,117.56625,117.56625,117.56625,126.06625,130.06625,166.06625,163.06625,163.06625,163.06625,163.06625,163.06625,166.06625,145.80325,166.06625,163.06625,163.06625,130.06625,126.06625,117.56625,12/9/2020,132.7680833
Sistema,Sistema,94.72115,94.72115,94.72115,94.72115,94.72115,114.22115,114.22115,124.72115,124.72115,124.72115,130.43815,157.72115,157.72115,164.72115,164.72115,164.72115,157.72115,128.22115,164.72115,164.72115,157.72115,128.22115,124.72115,124.72115,12/10/2020,131.9593583
Sistema,Sistema,106.53372,106.53372,106.53372,106.53372,106.53372,125.53372,125.53372,133.43372,133.43372,133.43372,153.53372,165.51372,193.53372,193.53372,193.53372,193.53372,133.43372,133.43372,193.53372,193.53372,153.53372,153.53372,133.43372,133.43372,12/11/2020,146.0453867
Sistema,Sistema,134.37332,131.37332,131.27332,131.27332,131.27332,131.27332,131.27332,134.37332,151.37332,152.37332,152.37332,152.37332,152.37332,152.37332,152.37332,152.37332,152.37332,152.37332,185.37332,185.37332,152.37332,152.37332,152.37332,151.37332,12/12/2020,148.2691533
Sistema,Sistema,133.28097,133.28097,133.28097,133.28097,133.28097,129.99797,124.28097,124.28097,133.28097,152.28097,153.28097,197.28097,197.28097,197.28097,197.28097,166.26097,152.28097,166.26097,197.78097,197.78097,197.78097,197.78097,197.28097,152.28097,12/13/2020,162.4341783
Sistema,Sistema,158.0826,158.0826,149.0826,149.0826,130.0826,149.0826,149.0826,165.0826,165.0826,165.0826,165.0826,190.0826,190.0826,190.0826,190.0826,190.0826,190.0826,165.0826,202.0826,202.0826,190.0826,190.0826,165.0826,165.0826,12/14/2020,171.7909333
Sistema,Sistema,192.76563,192.76563,169.76563,169.76563,169.76563,192.76563,192.76563,192.76563,195.76563,195.76563,195.76563,196.76563,196.76563,196.76563,196.76563,197.76563,196.76563,196.76563,197.76563,197.76563,196.76563,196.76563,195.76563,192.76563,12/15/2020,192.3489633
Sistema,Sistema,153.9637,153.9637,153.9637,153.9637,153.9637,153.9637,164.9637,185.9637,201.9637,202.9637,202.9637,203.9637,203.9637,203.9637,252.9637,252.9637,203.9637,203.9637,252.9637,252.9637,252.9637,203.9637,202.9637,193.9637,12/16/2020,198.6720333
Sistema,Sistema,166.96759,166.96759,166.96759,166.96759,166.96759,166.96759,171.96759,189.13259,196.96759,196.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,201.96759,196.96759,183.96659,12/17/2020,190.0577567
Sistema,Sistema,193.83939,193.83939,193.83939,193.83939,193.83939,193.83939,195.33939,195.83939,203.83939,203.83939,203.83939,203.83939,203.83939,203.83939,203.83939,203.83939,203.83939,203.83939,219.83939,219.83939,287.83939,203.83939,203.83939,195.83939,12/18/2020,205.15189
Sistema,Sistema,200.25318,200.25318,193.75318,193.75318,193.75318,200.25318,200.25318,202.25218,205.25318,205.25318,223.25318,223.25318,223.25318,223.25318,223.25318,210.25318,210.25318,210.25318,232.25318,232.25318,223.25318,210.25318,205.25318,205.25318,12/19/2020,210.4406383
Sistema,Sistema,204.16092,204.16092,204.16092,204.16092,204.16092,196.66092,188.66092,196.66092,204.16092,204.16092,204.16092,209.16092,209.16092,209.16092,209.16092,209.16092,209.16092,209.16092,226.66092,226.66092,226.66092,226.66092,210.66092,209.16092,12/20/2020,208.5775867
Sistema,Sistema,187.20842,187.20842,187.20842,185.20842,185.20842,187.20842,187.20842,193.20842,217.20842,222.20842,233.20842,233.20842,233.20842,233.20842,262.20842,262.20842,262.20842,262.20842,262.20842,262.20842,262.20842,233.20842,222.20842,202.70842,12/21/2020,223.5625867
Sistema,Sistema,201.68603,201.68603,201.68603,201.68603,201.68603,201.68603,201.68603,201.68603,203.18603,206.18603,206.18603,206.18603,206.18603,206.18603,206.18603,206.18603,206.18603,206.18603,209.18603,209.18603,209.18603,206.18603,206.18603,203.18603,12/22/2020,204.81103
Sistema,Sistema,202.89287,202.89287,202.89287,202.29287,202.29287,206.29287,206.29287,208.29287,208.29287,209.29287,209.29287,209.29287,209.29287,209.29287,209.29287,209.29287,208.29287,208.29287,209.29287,209.29287,209.29287,208.29287,208.29287,208.29287,12/23/2020,207.36787
Sistema,Sistema,214.18937,207.18937,206.18937,206.18937,206.18937,206.18937,206.18937,214.18937,218.18937,218.18937,218.18937,218.18937,216.18937,216.18937,214.18937,214.18937,207.18937,207.18937,214.18937,214.18937,207.18937,206.18937,206.18937,192.18937,12/24/2020,210.6060367
Sistema,Sistema,188.5479,202.4979,202.4979,177.8299,152.5479,152.5479,140.5279,140.5279,152.5479,152.5479,152.5479,188.5479,202.4979,202.4979,202.4979,188.5479,188.5479,188.5479,202.4979,202.4979,202.4979,202.4979,202.4979,188.5479,12/25/2020,182.41215
Sistema,Sistema,93.95117,93.95117,93.95117,93.95117,93.95117,93.95117,108.95117,108.95117,153.95117,153.95117,203.90217,208.95117,221.95117,208.95117,208.95117,208.95117,183.61517,183.61517,221.95117,221.95117,221.95117,208.95117,203.90217,153.95117,12/26/2020,164.62742
Sistema,Sistema,84.07267,84.07267,84.07267,84.07267,79.56967,79.56967,79.51667,79.56967,84.07267,84.07267,138.05267,152.07267,152.07267,152.07267,152.07267,152.07267,152.07267,152.07267,214.07267,214.07267,214.07267,214.07267,152.07267,142.05267,12/27/2020,132.318295
Sistema,Sistema,120.96138,120.96138,82.96138,82.96138,82.96138,120.96138,120.96138,148.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,201.96138,210.96138,201.96138,201.96138,201.96138,164.94138,12/28/2020,170.2105467
Sistema,Sistema,150.81423,149.81423,140.79423,128.53123,140.79423,149.81423,149.81423,150.81423,182.81423,182.81423,182.81423,182.81423,182.81423,182.81423,203.81423,203.81423,182.81423,182.81423,193.81423,193.81423,193.81423,182.81423,182.81423,181.34723,12/29/2020,173.32298
Sistema,Sistema,127.87643,127.87643,128.59343,127.87643,127.87643,142.87643,136.85643,143.87643,143.87643,177.87643,177.87643,205.87643,205.87643,205.87643,205.87643,205.87643,177.87643,177.87643,205.87643,213.87643,205.87643,205.87643,177.65843,142.87643,12/30/2020,170.8547217
Sistema,Sistema,124.28199,124.28199,124.28199,124.28199,124.28199,124.28199,124.28199,138.28199,138.28199,153.28199,153.28199,153.28199,153.28199,153.28199,153.28199,153.28199,153.28199,153.28199,178.28199,178.28199,178.28199,153.28199,153.28199,138.28199,12/31/2020,146.0736567
Sistema,Sistema,142.31245,142.31245,142.31245,142.31245,142.31245,142.31245,128.31245,128.31245,128.31245,142.31245,142.31245,142.31245,153.31245,153.31245,153.31245,153.31245,153.31245,153.31245,198.31245,199.31245,198.31245,168.31245,153.31245,153.31245,1/1/2021,152.3541167
Sistema,Sistema,86.11739,85.27039,86.11739,86.11739,86.11739,86.11739,86.11639,90.96039,101.96039,147.96039,147.96039,139.96039,147.96039,147.96039,147.96039,147.96039,147.96039,147.96039,188.96039,188.96039,188.96039,147.96039,147.96039,139.96039,1/2/2021,130.0541817
Sistema,Sistema,128.16394,128.16394,128.16394,128.16394,128.16394,128.16394,100.16394,100.16394,128.16394,128.16394,128.16394,128.16394,138.16394,138.16394,138.16394,138.16394,138.16394,138.16394,167.16394,199.16394,167.16394,167.16394,167.16394,128.16394,1/3/2021,137.78894
Sistema,Sistema,126.4583,126.4583,126.4583,126.4583,126.4583,134.1753,126.4583,143.4583,143.4583,157.4583,157.4583,166.4583,166.4583,166.4583,166.4583,166.4583,166.4583,157.4583,198.4583,198.4583,166.4583,166.4583,157.4583,139.4583,1/4/2021,153.238175
Sistema,Sistema,146.4524,146.4524,146.4524,146.4524,146.4524,146.4524,146.4524,168.4524,168.4524,168.4524,176.4524,176.4524,188.4524,188.4524,188.4524,188.4524,176.4524,176.4524,188.4524,228.4524,188.4524,176.4524,168.4524,168.4524,1/5/2021,171.2024
Sistema,Sistema,169.23574,169.23574,169.23574,155.09474,163.21574,169.23574,169.23574,169.23574,169.23574,173.23574,188.23574,197.23574,197.23574,197.23574,197.23574,197.23574,197.23574,188.23574,197.23574,197.23574,197.23574,197.23574,173.23574,169.23574,1/6/2021,181.9790317
Sistema,Sistema,169.38234,169.38234,169.38234,169.38234,169.38234,169.38234,169.38234,169.38234,177.38234,177.38234,177.38234,177.38234,181.49634,181.49634,181.49634,181.49634,177.38234,177.38234,181.49634,181.49634,181.49634,177.38234,177.38234,170.38234,1/7/2021,175.6239233
Sistema,Sistema,170.82872,170.82872,149.74072,147.82872,147.82872,155.80872,155.80872,170.82872,170.82872,170.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,183.82872,170.82872,170.82872,1/8/2021,173.28172
Sistema,Sistema,115.61665,115.61665,115.61665,115.61665,115.61665,115.61665,115.61665,171.61665,171.61665,171.61665,171.61665,173.61665,173.61665,173.61665,171.61665,171.61665,171.61665,171.61665,173.61665,173.61665,173.61665,171.61665,171.61665,171.61665,1/9/2021,155.7833167
Sistema,Sistema,166.16094,166.16094,149.07294,112.16094,112.16094,112.16094,112.16094,112.16094,134.04094,166.16094,166.16094,166.16094,166.16094,166.16094,166.16094,166.16094,166.16094,166.16094,171.16094,171.16094,171.16094,171.16094,166.16094,166.16094,1/10/2021,153.69394
Sistema,Sistema,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,156.53914,165.53914,165.53914,165.53914,165.53914,165.53914,165.53914,156.53914,1/11/2021,158.78914
Sistema,Sistema,115.84176,115.84176,115.84176,115.84176,115.84176,115.84176,115.84176,118.84176,118.84176,123.84176,144.84176,153.84176,153.84176,153.84176,166.84176,148.75376,153.84176,133.72176,166.84176,166.84176,166.84176,144.84176,123.84176,118.84176,1/12/2021,136.24976
Sistema,Sistema,115.93372,115.93372,115.93372,115.93372,115.93372,115.93372,117.43372,118.43372,118.43372,118.43372,144.43372,149.43372,149.43372,149.43372,149.43372,149.43372,149.43372,144.43372,149.43372,166.43372,149.43372,144.43372,118.43372,118.43372,1/13/2021,133.3503867
Sistema,Sistema,118.49157,118.49157,118.49157,118.49157,118.49157,118.49157,118.49157,118.49157,124.49157,131.42257,146.49157,154.49157,160.49157,154.49157,160.49157,160.49157,154.49157,145.49157,154.49157,154.49157,154.49157,145.49157,124.49157,118.49157,1/14/2021,137.1970283
Sistema,Sistema,135.79443,135.79443,135.79443,123.89443,123.89443,135.79443,138.79443,144.19443,144.19443,144.19443,155.79443,155.79443,178.79443,155.79443,178.79443,178.79443,155.79443,144.19443,155.79443,178.79443,155.79443,155.79443,144.19443,143.79443,1/15/2021,150.0110967
Sistema,Sistema,144.45114,144.45114,144.45114,144.45114,136.45114,136.45114,136.45114,136.45114,144.45114,144.45114,146.15114,147.45114,147.45114,147.45114,147.45114,146.15114,144.45114,144.45114,147.45114,158.55114,147.45114,146.15114,144.45114,143.65114,1/16/2021,144.6344733
Sistema,Sistema,157.8266,157.8266,148.3266,148.3266,148.3266,148.3266,145.6266,145.6266,148.3266,157.8266,158.6266,161.7266,161.7266,161.7266,161.7266,161.7266,158.6266,158.6266,161.7266,188.6266,168.6266,168.6266,161.7266,158.6266,1/17/2021,158.2849333
Sistema,Sistema,153.09852,153.09852,130.32952,123.69852,130.32952,153.09852,160.39852,171.39852,177.39852,177.39852,186.39852,188.39852,188.39852,208.39852,208.39852,208.39852,186.39852,177.39852,186.39852,188.39852,188.39852,186.39852,177.39852,177.39852,1/18/2021,174.4511033
Sistema,Sistema,176.42969,176.42969,176.42969,168.42969,168.42969,176.42969,176.42969,176.42969,176.42969,176.42969,177.52969,181.42969,181.42969,181.42969,195.42969,195.42969,181.42969,177.52969,181.42969,195.42969,181.42969,181.42969,176.42969,176.42969,1/19/2021,179.6880233
Sistema,Sistema,179.36708,179.36708,168.86808,168.86808,168.86808,179.36708,180.36608,184.36708,188.36708,188.36708,198.36708,198.36708,207.36708,207.36708,207.36708,207.36708,198.36708,198.36708,207.36708,208.36708,207.36708,198.36708,198.36708,184.36708,1/20/2021,192.22133
